0,0,0
0,0,0
8.1343170800729883e-06,5.7876349447217246e-06,5.7876349447217246e-06
3.6057342437794833e-05,2.5655085109518233e-05,2.5655119066811245e-05
9.4395303379695748e-05,6.7162922004307244e-05,6.7163180870662625e-05
0.0001923994385560647,0.00013689330914075975,0.00013689432489615721
0.00033763681344108022,0.00024023001319908575,0.00024023284578320926
0.00053572478489619037,0.00038116950715550064,0.00038117586375163671
0.00079011424064493602,0.00056216681571339333,0.00056217902529039098
0.0011019257807742763,0.00078401906809652424,0.00078403983386938754
0.0014698419902034025,0.0010457889956109376,0.0010458208542599926
0.0018900578903509409,0.0013447698535485055,0.0013448142824764918
0.0023562905723384631,0.0016764924714738278,0.0016765486036398555
0.0028598479205168576,0.0020347743553051361,0.0020348372845570067
0.0033897552513323316,0.0024118099913934873,0.0024118686787963969
0.0039329376356647067,0.0027983007492920296,0.0027983355715940042
0.0044744546592966356,0.0031836220579260451,0.0031836020717197163
0.0049977834218205321,0.0035560248506626983,0.0035559048785926612
0.0054851446937415459,0.0039028676488179559,0.0039025853258656137
0.005917866358238098,0.0042108750900062917,0.0042103480369603393
0.0062767775700294029,0.0044664182159839137,0.0044655415322029631
0.0065426264795287381,0.0046558114216595971,0.0046544557087594687
0.0066965139046754572,0.0047656206389069663,0.0047636307797894479
0.0067203349924554656,0.0047829770905453662,0.004780172013127611
0.0065972207021456741,0.0046958908048202403,0.0046920644560341975
0.0063119708657895304,0.0044935580309463851,0.0044884817734104883
0.005851470639365048,0.0041666567423792461,0.0041600833632284059
0.005205082349577948,0.0037076245556156369,0.0036992940442348203
0.0043650050632579171,0.0031109136262473824,0.0031005608353226704
0.0033265946540881977,0.0023732174070782769,0.0023605816600076128
0.0020886377081449073,0.0014936645604339827,0.0014785012085917378
0.00065357328700802538,0.00047397580217916512,0.00045606966897123304
-0.00097234265503785074,-0.00068141998889889067,-0.0007022394123683773
-0.0027789345365024738,-0.0019653134441105368,-0.0019891552629053358
-0.0047520694908806628,-0.0033676885363024436,-0.0033945824640821752
-0.0068736871745674862,-0.0048757442307985786,-0.0049056217175287358
-0.0091218983772646169,-0.0064739648694577337,-0.0065066397863730854
